11.3	7.2	1.9	5.37
12.4	6.0	6.1	6.36
11.2	6.3	6.5	5.78
11.2	6.6	0.6	5.7
11.2	7.6	9.5	5.33
9.3	6.7	14.3	4.96
10.4	5.3	0	6.04
15.1	3.4	18	8.83
13.2	6.0	0	7.02
10.7	0.4	0	8.36
11.7	2.1	0	8.13
11.7	4.5	0	7.2
13.8	4.3	4.6	5.95
13.1	3.8	0	8.19
14.5	3.8	3.6	6.58
16.2	6.7	0	8.41
16.7	3.8	0	9.89
13.1	2.9	0	8.85
13.2	6.7	0	7.39
16.1	6.9	0	8.58
13.4	2.4	12.4	7.15
13.4	5.7	0	8.12
8.8	-1.2	0	9.16
8.9	-4.7	0	10.74
9.0	-1.2	0	9.42
9.3	-3.2	0	10.46
13.1	-4.6	0	12.71
14.5	-2.5	0	12.51
16.1	0.0	0	12.23
17.8	2.6	0	11.95
17.7	3.8	0	11.51
14.2	3.1	0	10.45
15.0	3.8	0	10.6
10.3	4.7	0	8.38
8.3	-1.2	13.5	7.84
9.5	2.1	0	9.34
9.0	-1.4	0	10.69
11.0	0.7	0	10.76
13.8	0.3	0	12.2
15.5	-0.1	0	13.18
10.3	0.1	0	11.06
12.3	-3.6	0	13.53
7.8	-0.4	0	10.46
14.0	-2.9	0	14.19
14.9	-0.8	0	13.81
16.7	-0.5	0	14.55
16.9	5.0	0	12.47
17.9	5.0	0	13.01
15.7	5.3	0	12.1
18.2	8.6	0	11.89
19.3	8.6	0	12.48
18.5	6.9	0	12.98
18.4	6.5	4.1	10.97
19.4	4.3	0	14.68
19.8	6.5	0	14.07
17.4	3.6	7.5	12.14
17.3	4.0	0	14.33
17.4	4.0	0	14.5
17.8	5.1	0	14.34
12.8	5.0	0	12.44
14.7	-2.7	0	16.55
16.2	1.6	0	15.53
16.5	6.0	24	11.7
18.5	5.8	5.9	12.74
14.8	5.1	8.9	11.63
14.3	4.5	30.4	11.81
15.1	6.9	4.2	11.28
13.6	4.9	0	13.88
12.9	-1.8	0	16.5
9.3	6.0	4.6	9.65
13.7	4.5	0	14.49
11.2	-2.0	0	16.28
13.1	-2.8	0	17.54
15.6	-0.2	0	17.63
17.0	0.1	0	18.22
17.2	6.2	0	15.9
19.7	3.1	0	18.36
21.2	2.1	0	19.53
23.3	6.1	0	18.87
20.3	12.3	0	15.19
23.6	8.6	20	15.96
16.6	7.4	14	13.68
20.1	6.7	3.5	15.56
18.1	2.1	0	19.02
18.4	4.7	0	18.2
18.8	6.5	0	17.74
21.4	4.0	0	19.98
22.8	8.4	0	18.87
24.7	8.4	0	19.78
24.7	12.7	0	18.12
23.4	16.6	14	13.83
20.4	10.3	0	17.58
22.6	6.1	0	20.35
25.1	11.3	0	19.35
19.6	9.4	14.2	15.72
17.8	8.0	0	17.93
19.9	6.0	0	19.75
23.7	7.5	0	20.82
19.3	9.9	0	18.11
16.1	5.6	0	18.68
19.6	6.7	0	19.79
21.2	7.9	0	20.07
21.8	7.9	0	20.43
22.5	6.0	0	21.61
23.7	5.5	0	22.43
24.7	10.3	0	20.96
26.6	11.8	0	21.23
26.2	13.9	0	20.3
21.7	9.4	2.9	18.14
22.6	10.4	0	20.46
25.2	9.4	0	22.05
27.3	9.1	0	23.14
27.2	8.7	0	23.37
23.8	12.4	0	20.52
28.9	12.7	0	22.6
22.8	10.5	0	21.08
21.8	10.5	0	20.75
23.1	8.8	0	22.09
22.7	8.2	0	22.26
23.7	7.6	0	23.01
26.5	10.0	0	23.26
29.8	10.6	0	24.46
32.5	9.9	0	25.96
34.5	10.6	0	26.58
36.2	12.7	0	26.49
36.4	12.5	0	26.73
36.8	14.3	0	26.23
37.1	12.3	0	27.26
36.7	16.1	0	25.59
27.5	20.0	0	20.23
27.9	18.1	0	21.25
25.1	13.4	0	22.11
23.9	8.9	0	23.55
25.2	9.7	0	23.82
26.6	8.7	0	24.88
26.6	10.5	0	24.19
24.5	10.5	0	23.38
26.6	6.8	0	25.85
28.3	8.9	0	25.74
30.9	8.7	0	26.96
32.5	12.3	0	26.18
35.0	16.3	0	25.61
36.5	16.1	0	26.37
36.4	16.1	0	26.37
37.8	17.6	0	26.38
39.0	15.6	0	27.75
35.3	21.2	0	23.94
33.9	17.0	0	25.14
36.7	17.6	0	26.1
28.2	18.3	0	22.32
26.4	14.8	0	31.62
27.9	14.4	0	32.42
31.5	14.7	0	33.76
32.4	20.0	0	32.08
27.0	15.7	0	31.69
27.0	12.7	0	32.91
27.8	12.7	0	33.27
31.4	13.7	0	34.33
33.7	18.3	0	33.46
35.8	16.7	0	34.95
35.7	16.6	0	34.98
35.8	15.7	0	35.4
35.1	15.6	0	35.19
34.6	17.6	0	34.23
33.1	14.2	0	34.99
31.1	13.5	0	34.5
30.0	16.1	0	33.06
32.7	18.8	0	33.08
34.6	20.0	0	33.36
35.7	20.0	0	33.8
33.6	20.9	0	32.63
31.8	19.2	0	32.6
30.8	15.1	0	33.82
30.9	16.1	0	33.46
30.4	16.1	0	33.26
30.1	14.2	0	33.88
32.2	12.6	0	35.33
35.1	15.4	0	35.36
38.1	18.1	0	35.46
37.9	18.1	0	35.37
37.8	19.6	0	34.72
37.1	20.3	0	34.15
35.1	21.3	0	32.95
34.9	21.2	0	32.89
35.2	17.1	0	34.59
36.7	21.0	0	33.62
37.5	21.4	0	33.74
34.4	20.5	0	32.84
33.2	19.4	0	32.77
36.4	16.6	0	35.08
37.0	16.7	0	35.24
38.0	16.9	0	35.51
35.6	17.2	0	34.4
34.2	19.6	0	32.86
34.9	19.5	0	33.12
35.4	18.8	0	33.54
34.2	19.4	0	32.78
33.7	18.0	0	33.07
36.9	18.6	0	34.03
38.8	19.3	0	34.44
37.0	23.0	0	32.22
36.2	18.3	0	33.68
35.2	20.2	0	32.47
37.8	21.2	0	33.03
39.5	20.5	0	33.9
39.8	20.5	0	33.94
38.0	22.1	0	32.52
34.0	22.0	0	30.91
32.9	18.6	0	31.73
35.2	16.9	0	33.21
36.8	19.5	0	32.73
35.6	20.9	0	31.62
33.0	19.5	0	31.05
34.2	20.2	0	31.15
35.0	20.2	0	31.37
34.9	21.7	0	30.64
35.8	20.2	0	31.48
36.8	21.7	0	31.18
35.3	19.2	0	31.47
37.5	19.6	0	32.07
37.7	19.1	0	32.23
36.8	20.0	0	31.41
34.0	17.8	0	31.06
34.2	20.4	0	30
34.7	17.6	0	31.18
38.3	18.0	0	32.32
39.6	16.7	0	33.22
42.0	19.0	0	33.13
39.0	26.3	0	28.95
38.4	19.7	0	31.18
37.5	21.0	0	30.19
33.9	19.3	0	29.31
39.7	17.1	0	32.32
39.4	19.0	0	31.32
34.5	22.1	0	28.03
31.0	19.5	0	27.54
29.8	14.1	0	29.05
32.2	11.4	0	30.91
34.7	16.3	0	29.82
33.6	15.1	0	29.71
32.4	15.6	0	28.89
31.8	12.9	0	29.57
34.2	14.2	0	29.85
35.2	15.9	0	29.42
35.2	15.6	0	29.38
38.0	15.6	0	30.32
37.0	17.7	0	28.95
36.8	18.9	0	28.24
37.2	18.5	0	28.39
40.4	18.4	0	29.52
39.4	18.4	0	28.96
37.7	18.4	0	28.13
37.0	17.6	0	28
38.9	18.6	0	28.19
38.3	16.9	0	28.45
36.5	16.1	0	27.89
34.2	16.6	0	26.62
33.3	16.0	0	26.33
31.3	17.1	0	24.94
31.3	16.0	0	25.19
29.8	15.2	0	24.74
31.0	15.6	0	24.88
32.0	14.3	0	25.61
33.2	14.4	0	25.86
32.9	14.0	0	25.72
31.2	14.3	0	24.76
32.2	14.9	0	24.74
30.6	16.2	0	23.42
30.5	15.2	0	23.59
28.8	13.8	0	23.29
28.7	12.4	0	23.62
28.4	13.8	0	22.77
29.1	12.8	0	23.25
28.8	13.3	0	22.76
30.8	13.8	0	17.9
31.9	13.0	0	18.56
32.1	12.3	0	18.8
31.3	11.3	0	18.76
28.9	11.9	0	17.38
25.3	11.3	0	16.01
28.3	10.9	0	17.29
29.4	10.9	0	17.62
28.3	13.7	0	15.88
28.5	15.8	0	14.96
28.1	11.6	0	16.41
30.3	11.3	0	17.32
33.9	14.2	0	17.48
34.0	13.5	0	17.69
32.9	15.4	0	16.32
32.1	13.5	0	16.65
32.2	11.3	0	17.48
30.8	11.9	0	16.53
30.9	9.7	0	17.36
22.9	13.9	1.4	9.92
23.7	7.6	1.4	12.74
25.7	5.9	0	16.41
27.9	5.7	0	17.29
29.4	8.2	0	16.75
20.5	9.6	0	12.36
31.0	8.8	0	16.93
29.8	10.3	0	15.7
30.3	7.4	0	16.99
31.1	11.1	0	15.67
29.1	7.4	0	16.26
29.4	12.1	0	14.33
27.5	14.5	0	12.43
24.3	11.3	0	12.32
24.6	14.8	0	10.89
21.8	16.1	0	9.08
25.2	12.0	0	12.08
24.1	9.0	0	12.77
23.6	9.6	0	12.21
23.7	7.5	0	13.02
24.1	7.4	0	13.12
24.8	6.7	0	13.61
23.1	6.0	0	13.09
23.1	7.4	0	12.42
23.4	11.8	0	10.62
23.1	11.1	0	10.7
23.9	9.6	2	9.3
22.9	13.3	0	9.52
16.1	11.8	37	4.98
16.4	9.6	13	5.93
18.1	7.4	0	9.72
17.5	2.7	0	11.34
16.2	1.6	0	11.18
18.1	6.0	0	10.06
16.7	5.1	0	9.78
16.7	3.3	0	10.45
17.7	9.0	0	8.43
18.1	10.0	0	8.11
16.6	9.4	0	7.67
19.6	5.7	0	10.38
20.3	3.0	0	11.72
20.3	5.1	0	10.79
19.7	10.2	0	8.37
16.8	1.8	0	10.59
17.1	-0.2	0	11.49
16.2	1.3	0	10.44
16.5	7.9	0	7.77
11.9	7.2	4	3.85
15.1	8.3	0	6.93
16.4	2.7	0	9.74
16.4	3.6	0	9.33
16.1	0.9	0	10.28
14.8	1.6	0	9.41
16.4	2.3	0	9.75
16.0	7.2	1	5.25
18.2	8.9	0	7.69
19.0	3.8	0	10.1
19.5	3.6	0	10.37
18.0	1.1	0	10.75
17.4	1.5	0	10.31
16.5	0.3	0	10.42
14.9	-1.7	5	8.3
13.5	6.9	0	6.4
14.7	-0.4	0	9.9
15.3	-0.5	0	10.18
15.1	2.6	0	8.8
14.8	6.9	0	6.88
15.5	4.1	7	6.06
10.2	4.9	15.8	3.53
13.1	7.4	37	3.69
17.8	7.0	0	8.06
17.5	7.1	0	7.9
15.5	6.9	0	7.15
15.1	6.5	9.5	7.23
14.5	1.9	0	8.93
16.0	1.0	0	9.97
11.5	-1.2	0	9.05
12.6	4.6	0	7.15
13.2	-1.3	0	9.89
12.4	-1.6	0	9.74
13.1	1.6	0	8.75
12.8	-1.6	0	10.01
9.7	2.4	0	7.12
7.8	2.7	0	6.26
14.3	3.9	0	8.52
15.5	-0.7	0	10.99
16.2	-0.2	12	8.88
7.8	2.7	0	6.52
9.8	1.7	0	7.83
8.6	2.7	5	4.73
12.5	1.4	7.2	6.96
12.6	2.9	0	8.71
10.4	6.4	12.3	4.17
6.7	0.7	5.5	5.08
5.1	-3.5	0	8.5
1.1	-1.7	0	6.17
3.8	-0.8	0	7.01
7.2	0.9	0	7.8
7.3	2.2	6.2	5.13
8.8	3.0	0	7.77
8.3	3.8	2.5	5.06
11.3	0.7	0	9.95
12.2	1.1	0	10.25
11.3	-3.6	0	11.93
9.3	0.7	0	9.42
13.1	-1.5	0	12.01
7.9	0.2	18.5	6.99
10.5	4.5	10.3	6.39
15.2	4.9	0	10.54
12.3	6.2	0	8.91
12.6	4.0	8	7.79
13.9	2.2	0	11.45
13.9	1.8	5.3	9.47
15.1	2.9	4	9.62
12.9	6.0	9	7.54
11.6	4.0	34	7.95
13.1	2.8	4.5	9.19
