7.6	26.6	17.1	0
8.2	26.8	17.5	0
8.4	27.0	17.7	0
10.0	27.0	18.5	0
8.4	26.6	17.5	0
6.4	26.2	16.3	0
8.2	26.5	17.4	0
10.8	27.0	18.9	0
11.0	26.3	18.7	0.5
11.8	23.0	17.4	0
13.7	26.2	20.0	0
10.3	25.2	17.8	0
14.5	25.5	20.0	1.3
12.2	24.6	18.4	0
9.9	25.4	17.7	7.1
11.6	23.6	17.6	7.1
9.0	25.0	17.0	0
8.9	25.7	17.3	7.6
8.8	24.4	16.6	0
7.4	26.5	17.0	0
7.3	25.8	16.6	0
7.1	25.9	16.5	0
7.0	26.2	16.6	0
5.4	26.0	15.7	0
8.5	26.1	17.3	0
5.5	26.0	15.8	0
6.8	26.0	16.4	0
8.4	27.0	17.7	0
8.8	26.3	17.6	0
9.9	27.8	18.9	0
7.4	27.5	17.5	0
9.6	26.8	18.2	0
11.4	25.6	18.5	0
5.2	25.7	15.5	0
5.0	26.0	15.5	0
4.1	27.5	15.8	0
6.1	29.0	17.6	0
9.2	27.7	18.5	0
10.0	27.0	18.5	0
12.6	28.7	20.7	0
6.7	28.9	17.8	0
11.0	26.5	18.8	0
9.5	27.3	18.4	0
10.5	27.2	18.9	0
8.4	27.2	17.8	0
14.1	27.5	20.8	0
10.6	27.8	19.2	0
14.2	27.5	20.9	0
6.0	24.4	15.2	0
5.2	25.7	15.5	0
7.0	27.0	17.0	0
3.2	27.5	15.4	0
10.0	27.8	18.9	0
11.0	27.5	19.3	0
13.0	28.0	20.5	0
8.4	27.7	18.1	0
3.4	28.0	15.7	0
7.4	27.5	17.5	0
9.2	28.0	18.6	0
7.0	28.5	17.8	0
9.3	26.8	18.1	4.2
9.4	28.0	18.7	5.8
9.5	27.7	18.6	5.5
5.6	27.2	16.4	2
11.9	28.0	20.0	0
11.2	27.0	19.1	7.8
11.9	25.4	18.7	1.6
11.0	24.6	17.8	24.5
11.8	24.4	18.1	3.4
12.8	24.0	18.4	0.8
11.6	25.0	18.3	1.8
12.1	25.6	18.9	0
12.9	24.8	18.9	23.8
13.3	24.0	18.7	57.1
11.0	22.5	16.8	0
11.5	23.9	17.7	41.7
11.3	23.6	17.5	0
13.8	24.9	19.4	0
8.5	25.9	17.2	0
8.5	25.9	17.2	0
8.4	26.1	17.3	0
8.7	26.7	17.7	0
8.4	27.1	17.8	0
10.4	26.7	18.6	0
14.0	26.3	20.2	1.6
16.6	23.4	20.0	0
13.0	26.1	19.6	0
12.0	25.4	18.7	2.4
12.3	24.4	18.4	12.7
11.5	25.0	18.3	9.1
12.0	25.0	18.5	1.2
1.8	21.8	11.8	0
9.0	24.5	16.8	0
11.4	24.8	18.1	0
10.3	25.0	17.7	0
10.4	25.4	17.9	0
9.4	25.5	17.5	0
9.4	25.7	17.6	0
13.5	26.2	19.9	0
12.2	26.0	19.1	0
10.8	25.9	18.4	0
7.2	24.8	16.0	0
8.4	25.2	16.8	0
9.0	26.6	17.8	0
8.2	26.6	17.4	0
8.5	26.6	17.6	2.1
